L,I,A
0.020067178,-0.059984516,-0.0114364205
0.01980771,-0.05920158,-0.01278933
0.022433888,-0.041005198,-0.013439565
0.021953193,-0.044778224,-0.01389793
0.022145575,-0.043954104,-0.012561161
0.019883657,-0.06410176,-0.014635466
0.021983508,-0.05292094,-0.014082612
0.020865804,-0.06543649,-0.01696209
0.021267422,-0.040135935,-0.015371305
0.019216657,-0.012580901,-0.016468879
0.019438742,-0.015904712,-0.016790386
0.02048868,-0.039951455,-0.017161513
0.022306506,-0.011480275,-0.017811216
0.019437833,-0.044485915,-0.025860606
0.021944935,-0.05436715,-0.027905898
0.020331616,-0.057488233,-0.027690198
0.022063822,-0.046578158,-0.029561453
0.02104108,-0.03898403,-0.028673906
0.01898806,-0.045152828,-0.029815761
0.020559868,-0.037456118,-0.030825024
0.021175737,-0.028863486,-0.03781617
0.018627463,-0.04064054,0.0011069552
0.019550798,-0.01837068,-0.0025437379
0.021012913,-0.01326184,-0.0046405406
0.020739222,-0.02509529,-0.004767107
0.017738925,-0.05450118,-0.0067989915
0.020194504,-0.01184479,-0.0103109665
0.01905072,-0.013687816,-0.0070505403
0.020531915,-0.015761485,-0.011486889
0.019299407,-0.04407279,-0.011242677
0.02003094,-0.044632096,-0.012583111
0.015656931,-0.055241134,-0.013962878
0.01845017,-0.05400705,-0.015467346
0.020463496,-0.0430037,-0.014189926
0.017091341,-0.01736396,-0.013570629
0.021608124,-0.0129803335,-0.017084876
0.02006829,-0.0132994205,-0.01792013
0.016422322,-0.008539138,-0.01564489
0.019228641,-0.025483333,-0.021786327
0.019311896,-0.04887334,-0.022748098
0.019638153,-0.045870543,-0.023469679
0.020480575,-0.011294136,-0.02424756
0.018834068,-0.066152215,-0.026805697
0.018662333,-0.03138306,-0.026808279
0.020038703,-0.03590976,-0.026507337
0.020195741,-0.045476746,-0.027528519
0.019695554,-0.0374419,-0.028103756
0.019840889,-0.058386352,-0.029352793
0.019265875,-0.05764469,-0.032552656
0.01713444,-0.014584677,-0.031567693
0.018571293,-0.023331849,0.004896986
0.019537836,-0.029399794,0.0043780375
0.017547397,-0.01521131,0.0063612717
0.019414444,-0.013735465,0.0022335567
0.019335097,-0.014142559,-0.0031098288
0.019483127,-0.01438011,-0.0019162892
0.017169798,-0.058850497,-0.008075218
0.019428432,-0.037407674,-0.01180182
0.020466583,-0.0093470365,-0.010030303
0.018514168,-0.045945413,-0.011585825
0.018980127,-0.009160652,-0.012078071
0.016415093,-0.05340428,-0.014465401
0.017165635,-0.06282756,-0.014512836
0.01612605,-0.058436543,-0.015465349
0.01737366,-0.018879194,-0.020027786
0.017759183,-0.024390673,-0.02132713
0.018006958,-0.029590711,-0.023069162
0.017313594,-0.06694486,-0.023728555
0.01996191,-0.055422243,-0.027520882
0.020025799,-0.057493005,-0.030725285
0.01693891,-0.05713298,-0.02709596
0.020816697,-0.047881655,-0.029112048
0.015992198,-0.047781534,-0.030724542
0.016275892,-0.022570005,-0.03532061
0.016636362,-0.052838955,-0.035299733
0.015409619,-0.028833622,-0.03815223
0.018009223,-0.041722924,-0.039126724
0.016384808,-0.034016564,-0.03833803
0.014709558,-0.038681522,-0.039414912
0.016873213,-0.03730697,0.0040627825
0.018451713,-0.013434951,-0.0012410211
0.019060005,-0.012832359,-0.002447973
0.01838433,-0.008657941,-0.0058036475
0.018045492,-0.009509307,-0.0049872505
0.017264877,-0.05089327,-0.0028684123
0.017764684,-0.030215805,-0.006493727
0.018765347,-0.0103033725,-0.008908912
0.01869126,-0.059957217,-0.009336482
0.018721746,-0.012539722,-0.009938127
0.01731105,-0.039936885,-0.011315305
0.016817814,-0.008034195,-0.009262616
0.014426343,-0.06584595,-0.016550886
0.016507568,-0.043665092,-0.017395997
0.016680192,-0.058519267,-0.020243961
0.018330975,-0.05776994,-0.021245673
0.015312089,-0.056032535,-0.019303102
0.009831446,-0.051056426,-0.019010533
0.015524236,-0.03537346,-0.026369138
0.016552178,-0.057424,-0.026082667
0.01724419,-0.042604204,-0.028686397
0.018034326,-0.041072425,-0.029691845
0.018236851,-0.059281804,-0.031498175
0.01760013,-0.039125968,-0.031096932
0.014803215,-0.03129784,0.0066641266
0.018686913,-0.04474759,-0.00079957186
0.016949022,-0.047063816,-0.004140871
0.017863724,-0.010579946,-0.0066603017
0.018310815,-0.010941576,-0.009103955
0.01871385,-0.009209993,-0.00907107
0.014766107,-0.039401427,-0.0105278175
0.017570214,-0.01363013,-0.0118566165
0.015263106,-0.06312227,-0.011602114
0.016969204,-0.060312998,-0.013432061
0.01777767,-0.042973828,-0.013976574
0.016188413,-0.053335443,-0.015056807
0.015150449,-0.044100158,-0.014639344
0.015744966,-0.01783326,-0.014516745
0.018154917,-0.012775183,-0.017116673
0.016185416,-0.012180062,-0.017757386
0.017236812,-0.021186361,-0.020822546
0.016968712,-0.00881071,-0.020050114
0.016930124,-0.0080975145,-0.023374507
0.015424478,-0.052740153,-0.02181384
0.015700875,-0.04604696,-0.021799847
0.014357811,-0.037600316,-0.026365003
0.0150627,-0.032810178,-0.026990948
0.018028632,-0.05869751,-0.027479714
0.016891552,-0.009901565,-0.026544515
0.01607537,-0.06449388,-0.027810268
0.017322801,-0.062315315,-0.028357979
0.017281586,-0.05879106,-0.028031904
0.012384696,-0.049198527,-0.02759884
0.017605906,-0.061062027,-0.02890643
0.017494978,-0.04874623,-0.029354509
0.01543306,-0.013750452,-0.032110225
0.016255697,-0.01941917,-0.03350513
0.015384088,-0.021234425,0.0068214573
0.015303335,-0.02658722,0.006248583
0.0165712,-0.013957674,0.002611398
0.016326925,-0.013066972,0.001488782
0.014312754,-0.04166381,0.003624292
0.015065875,-0.017946672,-0.0005175434
0.014885881,-0.021751657,-0.0021957066
0.014554678,-0.025655314,-0.0030748015
0.016078835,-0.008641704,-0.007839595
0.0165237,-0.010329613,-0.008732496
0.015704878,-0.031722132,-0.0059859767
0.01690621,-0.062136225,-0.010294867
0.015876146,-0.050367992,-0.011232764
0.017692469,-0.050420113,-0.012127023
0.013605209,-0.04512441,-0.011887713
0.016168898,-0.045690555,-0.012850828
0.014307531,-0.009093712,-0.013745548
0.016396634,-0.0122423,-0.016236423
0.014163129,-0.010317306,-0.014909175
0.015342697,-0.0077909525,-0.020993013
0.013927773,-0.045456555,-0.022741832
0.014581762,-0.03159533,-0.024767905
0.013248487,-0.046638116,-0.026282238
0.013636083,-0.04317473,-0.027859176
0.01676376,-0.06081621,-0.029966952
0.015277727,-0.0400486,-0.031795464
0.010970438,-0.059219737,-0.032968674
0.0134434225,-0.018497715,0.0075897384
0.014146861,-0.05051123,-0.002431876
0.00955808,-0.05806551,-0.0074252402
0.0130147245,-0.061473735,-0.00837417
0.012149013,-0.05114317,-0.012205788
0.014874381,-0.042055923,-0.012439148
0.011760017,-0.058880564,-0.016309416
0.013596364,-0.05682552,-0.015429708
0.0138472365,-0.047121182,-0.019220628
0.013380235,-0.045232788,-0.01808923
0.013096662,-0.048165984,-0.0207979
0.014720538,-0.030100163,-0.023362136
0.012576305,-0.06654582,-0.024476591
0.01568099,-0.058583114,-0.024870802
0.015699238,-0.06073733,-0.028652312
0.013266745,-0.04267055,-0.028128173
