L,I,A
-0.010885419,-0.03489911,0.0059666736
-0.012104991,-0.034868166,0.0006789
-0.011250481,-0.02411877,0.0019224139
-0.011252488,-0.046173815,0.0019015833
-0.010261101,-0.04678373,0.0009307419
-0.011928503,-0.03200301,0.0019870927
-0.010625404,-0.021562042,-0.00047705564
-0.01112934,-0.050702274,0.0002265264
-0.010752737,-0.048552707,0.00060868973
-0.012652692,-0.03813155,-0.004833091
-0.011289259,-0.05800126,-0.0036437602
-0.011512264,-0.05388204,-0.002998824
-0.011531144,-0.06256774,-0.005819898
-0.012775383,-0.03934241,-0.006557622
-0.011726116,-0.04254304,-0.007693502
-0.011033807,-0.04395046,-0.009779568
-0.010097701,-0.028400106,-0.011637547
-0.010180303,-0.052435715,-0.009916942
-0.010853993,-0.051937614,-0.0120523935
-0.011129337,-0.06649175,-0.0146552585
-0.010370782,-0.024839452,-0.014986565
-0.010882511,-0.030618167,-0.016369393
-0.0104930205,-0.021706035,-0.015189695
-0.0106574865,-0.053776477,-0.016329505
-0.01030688,-0.05509083,-0.017259022
-0.010621205,-0.049303804,-0.016544295
-0.010624166,-0.060690437,-0.019845515
-0.011030887,-0.050757077,-0.017906407
-0.011651356,-0.03262312,-0.018558985
-0.011275483,-0.022760516,-0.019406976
-0.009331364,-0.025770674,-0.017428173
-0.009330209,-0.025472306,-0.02034938
-0.009259163,-0.028267045,-0.018635642
-0.013639681,-0.065834485,-0.022731014
-0.010470875,-0.04142701,-0.024309222
-0.010194117,-0.040129725,-0.021352941
-0.011126769,-0.019778041,-0.021175982
-0.0100581795,-0.052071642,-0.024754692
-0.0110967355,-0.01331931,-0.026842706
-0.011648201,-0.045850802,-0.032764766
-0.010785094,-0.03418694,-0.033095203
-0.011695911,-0.013236514,-0.03271176
-0.011324929,-0.022177272,-0.038343184
-0.013397642,-0.021518355,0.0085843755
-0.010790789,-0.029824248,0.00742918
-0.0114385765,-0.038795892,0.0051986305
-0.011467742,-0.027400715,0.008393848
-0.0124217775,-0.02122638,0.0070245313
-0.012520566,-0.026165046,0.006192623
-0.011629308,-0.03339086,0.002767223
